id,time,x_true,y_true,z_true,x_measure,y_measure,z_measure,r_true,fi_true,psi_true,r_measure,fi_measure,psi_measure,v_x_true_extr,v_y_true_extr,v_z_true_extr,v_r_true_extr,v_fi_true_extr,v_psi_true_extr,v_x_measure_extr,v_y_measure_extr,v_z_measure_extr,v_r_measure_extr,v_fi_measure_extr,v_psi_measure_extr,x_err,y_err,z_err
0,0,0.0,0.0,0.0,-1.0198883458147832,10.82571694151516,3.843113632895035,0.0,,,11.532815871723647,-1.4768637969746166,1.231065945128966,,,,,,,,,,,,,5.0,5.0,5.0
0,1,0.25,0.4,0.05,-6.365672427649545,-3.492571430412901,-1.2037302783467239,0.47434164902525694,1.0121970114513341,1.4651908866153074,7.359946143531402,0.5018116158867872,-1.406506758891649,0.25,0.4,0.05,0.47434164902525694,,,-5.345784081834762,-14.318288371928062,-5.0468439112417585,-4.1728697281922456,1.9786754128614037,-2.6375727040206147,5.0,5.0,5.0
0,2,0.5,0.8,0.1,-1.404410038735461,6.788317788235991,-1.4974319414720403,0.9486832980505139,1.0121970114513341,1.4651908866153074,7.091962236949859,-1.3667881656489587,-1.3580501665311808,0.25,0.4,0.05,0.47434164902525694,0.0,0.0,4.9612623889140846,10.280889218648893,-0.2937016631253164,-0.26798390658154236,-1.868599781535746,0.048456592360468065,5.0,5.0,5.0
0,3,0.75,1.2000000000000002,0.15000000000000002,-0.27779241087588136,3.6224484592724333,8.255465330590955,1.4230249470757708,1.0121970114513343,1.4651908866153074,9.019534870946211,-1.4942597575969403,0.41457583579174784,0.25,0.40000000000000013,0.05000000000000002,0.4743416490252569,2.220446049250313e-16,0.0,1.1266176278595796,-3.165869328963558,9.752897272062995,1.927572633996352,-0.12747159194798163,1.7726260023229288,5.0,5.0,5.0
0,4,1.0,1.6,0.2,-4.42716598570446,0.024856489699401463,-4.246068268360686,1.8973665961010278,1.0121970114513341,1.4651908866153074,6.134289873297335,-0.00561447856272615,-0.8062830711202041,0.25,0.3999999999999999,0.04999999999999999,0.474341649025257,-2.220446049250313e-16,0.0,-4.149373574828578,-3.597591969573032,-12.50153359895164,-2.8852449976488765,1.4886452790342142,-1.220858906911952,5.0,5.0,5.0
0,5,1.25,2.0,0.25,-0.5596389867924787,0.07147957680242545,-0.2785626138869919,2.3717082451262845,1.0121970114513341,1.4651908866153074,0.6292076408416536,-0.12703661554223056,-1.1121667788364742,0.25,0.3999999999999999,0.04999999999999999,0.4743416490252568,0.0,0.0,3.8675269989119814,0.046623087103023986,3.967505654473694,-5.505082232455681,-0.12142213697950441,-0.30588370771627005,5.0,5.0,5.0
0,6,1.5,2.4000000000000004,0.30000000000000004,8.191736775171972,-1.9657213082823484,-5.615783442535108,2.8460498941515415,1.0121970114513343,1.4651908866153074,10.124506670894716,-0.23551087009334734,-0.982827245093007,0.25,0.40000000000000036,0.050000000000000044,0.474341649025257,2.220446049250313e-16,0.0,8.75137576196445,-2.037200885084774,-5.337220828648116,9.495299030053062,-0.10847425455111678,0.12933953374346718,5.0,5.0,5.0
0,7,1.75,2.8000000000000003,0.35000000000000003,-0.4511425887183216,7.484570402804158,-1.5058800788110431,3.3203915431767985,1.0121970114513341,1.4651908866153074,7.647875427963469,-1.5105928170527694,-1.3725995264565392,0.25,0.3999999999999999,0.04999999999999999,0.474341649025257,-2.220446049250313e-16,0.0,-8.642879363890293,9.450291711086507,4.109903363724064,-2.476631242931247,-1.2750819469594221,-0.38977228136353215,5.0,5.0,5.0
0,8,2.0,3.2,0.4,3.98832815510663,5.314261487541923,5.309669443285227,3.7947331922020555,1.0121970114513341,1.4651908866153074,8.50533516257557,0.9269783151116732,0.8965929913668057,0.25,0.3999999999999999,0.04999999999999999,0.474341649025257,0.0,0.0,4.439470743824952,-2.1703089152622344,6.81554952209627,0.8574597346121005,2.4375711321644427,2.269192517823345,5.0,5.0,5.0
0,9,2.25,3.6,0.45,7.230322641485728,12.88514167755759,-5.528931798935853,4.2690748412273125,1.0121970114513341,1.4651908866153074,15.775725922695182,1.0594432834538188,-1.2127225522280372,0.25,0.3999999999999999,0.04999999999999999,0.474341649025257,0.0,0.0,3.241994486379098,7.570880190015666,-10.83860124222108,7.2703907601196125,0.1324649683421456,-2.109315543594843,5.0,5.0,5.0
