id,time,x_true,y_true,z_true,x_measure,y_measure,z_measure,r_true,fi_true,psi_true,r_measure,fi_measure,psi_measure,v_x_true_extr,v_y_true_extr,v_z_true_extr,v_r_true_extr,v_fi_true_extr,v_psi_true_extr,v_x_measure_extr,v_y_measure_extr,v_z_measure_extr,v_r_measure_extr,v_fi_measure_extr,v_psi_measure_extr,x_err,y_err,z_err
0,0,0.0,0.0,0.0,5.130534192198523,-2.026814356208021,4.018923403590292,0.0,,,6.825108266963599,-0.37623133003185616,0.9411686064213367,,,,,,,,,,,,,7.0,7.0,7.0
0,1,0.4,0.3,0.03,6.324392909568608,7.145278472466436,12.98493661634611,0.5008991914547277,0.6435011087932843,1.5108681716736887,16.1140165400877,0.8462661326451586,0.633743708868105,0.4,0.3,0.03,0.5008991914547277,,,1.1938587173700848,9.172092828674458,8.966013212755819,9.2889082731241,1.2224974626770146,-0.30742489755323166,7.0,7.0,7.0
0,2,0.8,0.6,0.06,1.8861400143030747,11.140600920795572,6.351654418070675,1.0017983829094554,0.6435011087932843,1.5108681716736887,12.962022484033234,1.4030834207865637,1.0586832624209457,0.4,0.3,0.03,0.5008991914547277,0.0,0.0,-4.438252895265533,3.9953224483291363,-6.633282198275435,-3.151994056054466,0.5568172881414051,0.42493955355284063,7.0,7.0,7.0
0,3,1.2000000000000002,0.8999999999999999,0.09,15.447765039561535,-2.4252746897469692,20.9811507409819,1.5026975743641833,0.6435011087932843,1.5108681716736887,26.167233106578774,-0.1557272410095816,0.6404782461257699,0.40000000000000013,0.29999999999999993,0.03,0.5008991914547278,0.0,0.0,13.56162502525846,-13.565875610542541,14.629496322911224,13.20521062254554,-1.5588106617961452,-0.4182050162951758,7.0,7.0,7.0
0,4,1.6,1.2,0.12,-0.593283626143442,16.165038374441504,9.815302731023761,2.003596765818911,0.6435011087932843,1.5108681716736887,18.920904280976078,-1.5341111398557226,1.0254029703058238,0.3999999999999999,0.30000000000000004,0.03,0.5008991914547276,0.0,0.0,-16.041048665704977,18.590313064188475,-11.165848009958138,-7.246328825602696,-1.378383898846141,0.38492472418005397,7.0,7.0,7.0
0,5,2.0,1.5,0.15,12.429114217622974,10.23763337773785,14.820439402131004,2.5044959572736385,0.6435011087932844,1.5108681716736887,21.88463939579373,0.6890150999926434,0.8268357399479599,0.3999999999999999,0.30000000000000004,0.03,0.5008991914547276,1.1102230246251565e-16,0.0,13.022397843766417,-5.927404996703654,5.005136671107243,2.963735114817652,2.2231262398483658,-0.19856723035786394,7.0,7.0,7.0
0,6,2.4000000000000004,1.7999999999999998,0.18,18.204001645451577,11.708022530308938,10.412330627801778,3.0053951487283666,0.6435011087932843,1.5108681716736887,24.018328346920487,0.5715492917035837,1.1224054497903972,0.40000000000000036,0.2999999999999998,0.03,0.500899191454728,-1.1102230246251565e-16,0.0,5.774887427828602,1.4703891525710873,-4.408108774329227,2.133688951126757,-0.11746580828905973,0.29556970984243736,7.0,7.0,7.0
0,7,2.8000000000000003,2.1,0.21,8.050696154398372,16.691944976617226,4.169592603329087,3.5062943401830946,0.6435011087932844,1.5108681716736887,18.9952688359654,1.1214004031676454,1.3494873105149265,0.3999999999999999,0.30000000000000027,0.03,0.500899191454728,1.1102230246251565e-16,0.0,-10.153305491053205,4.983922446308288,-6.242738024472691,-5.023059510955086,0.5498511114640617,0.2270818607245293,7.0,7.0,7.0
0,8,3.2,2.4,0.24,0.6200497650744508,14.951027840495259,9.338156864182084,4.007193531637822,0.6435011087932843,1.5108681716736887,17.638561982727055,1.5293480292487833,1.0128829624079525,0.3999999999999999,0.2999999999999998,0.03,0.5008991914547272,-1.1102230246251565e-16,0.0,-7.430646389323921,-1.7409171361219666,5.168564260852997,-1.3567068532383466,0.4079476260811379,-0.33660434810697404,7.0,7.0,7.0
0,9,3.6,2.6999999999999997,0.27,11.481333321127536,19.396561950786516,13.228324483173463,4.50809272309255,0.6435011087932843,1.5108681716736887,26.13496123918417,1.036334591031968,1.0400764136400158,0.3999999999999999,0.2999999999999998,0.030000000000000027,0.500899191454728,0.0,0.0,10.861283556053085,4.445534110291257,3.890167618991379,8.496399256457117,-0.4930134382168154,0.027193451232063293,7.0,7.0,7.0
0,10,4.0,3.0,0.3,8.953866788793306,5.439133317034727,-0.020749813996604527,5.008991914547277,0.6435011087932844,1.5108681716736887,10.476465638120226,0.5458881653514995,-1.5688157134583303,0.3999999999999999,0.30000000000000027,0.02999999999999997,0.5008991914547272,1.1102230246251565e-16,0.0,-2.5274665323342305,-13.957428633751789,-13.249074297170067,-15.658495601063946,-0.49044642568046837,-2.608892127098346,7.0,7.0,7.0
0,11,4.4,3.3,0.32999999999999996,19.889983214597965,5.50239294150464,13.543759884724517,5.509891106002005,0.6435011087932843,1.5108681716736887,24.684432182547404,0.2698915726157758,0.990016367159834,0.40000000000000036,0.2999999999999998,0.02999999999999997,0.500899191454728,-1.1102230246251565e-16,0.0,10.93611642580466,0.06325962446991262,13.564509698721121,14.207966544427178,-0.27599659273572374,2.5588320806181644,7.0,7.0,7.0
0,12,4.800000000000001,3.5999999999999996,0.36,13.29041547068119,-0.20128013850775694,10.791856287879341,6.010790297456733,0.6435011087932843,1.5108681716736887,17.121326444400285,-0.015143601212606671,0.8888353695504634,0.40000000000000036,0.2999999999999998,0.030000000000000027,0.500899191454728,0.0,0.0,-6.599567743916776,-5.703673080012397,-2.7519035968451764,-7.563105738147119,-0.28503517382838245,-0.1011809976093706,7.0,7.0,7.0
0,13,5.2,3.9,0.39,18.088309810007146,16.37581602895267,18.122906299427925,6.51168948891146,0.6435011087932844,1.5108681716736887,30.393980245021353,0.7357498281068113,0.9319542135967182,0.39999999999999947,0.30000000000000027,0.030000000000000027,0.5008991914547272,1.1102230246251565e-16,0.0,4.797894339325957,16.577096167460425,7.331050011548584,13.272653800621068,0.750893429319418,0.04311884404625477,7.0,7.0,7.0
