id,time,x_true,y_true,z_true,x_measure,y_measure,z_measure,r_true,fi_true,psi_true,r_measure,fi_measure,psi_measure,v_x_true_extr,v_y_true_extr,v_z_true_extr,v_r_true_extr,v_fi_true_extr,v_psi_true_extr,v_x_measure_extr,v_y_measure_extr,v_z_measure_extr,v_r_measure_extr,v_fi_measure_extr,v_psi_measure_extr,x_err,y_err,z_err
0,0,0.0,0.0,0.0,-1.2977758013775942,-1.0611870118270499,-5.002097798393385,0.0,,,5.275539999791834,0.6854388612354391,-0.3233763528359208,,,,,,,,,,,,,3.0,3.0,3.0
0,1,0.25,0.4,0.05,2.240338923617376,-5.559356570974723,-4.796171292674949,0.47434164902525694,1.0121970114513341,1.4651908866153074,7.676511124501428,-1.1877190754094875,-0.8959398019050713,0.25,0.4,0.05,0.47434164902525694,,,3.53811472499497,-4.498169559147673,0.20592650571843585,2.400971124709594,-1.8731579366449265,-0.5725634490691505,3.0,3.0,3.0
0,2,0.5,0.8,0.1,3.689975337764646,-2.2458193863159845,-0.19734389224409407,0.9486832980505139,1.0121970114513341,1.4651908866153074,4.324184006384334,-0.5467388985087485,-1.5251432140838352,0.25,0.4,0.05,0.47434164902525694,0.0,0.0,1.4496364141472702,3.3135371846587383,4.598827400430856,-3.3523271181170946,0.640980176900739,-0.629203412178764,3.0,3.0,3.0
0,3,0.75,1.2000000000000002,0.15000000000000002,-1.3663524644120457,-0.4510574501878961,-3.1805572788892102,1.4230249470757708,1.0121970114513343,1.4651908866153074,3.4908905002405923,0.3188539072923344,-0.4248465588311616,0.25,0.40000000000000013,0.05000000000000002,0.4743416490252569,2.220446049250313e-16,0.0,-5.056327802176692,1.7947619361280884,-2.983213386645116,-0.8332935061437414,0.8655928058010829,1.1002966552526736,3.0,3.0,3.0
0,4,1.0,1.6,0.2,-1.88139939482683,-0.7934799088867157,-3.116186746616441,1.8973665961010278,1.0121970114513341,1.4651908866153074,3.7255729610959967,0.39911452183040036,-0.5800567564655321,0.25,0.3999999999999999,0.04999999999999999,0.474341649025257,-2.220446049250313e-16,0.0,-0.5150469304147842,-0.3424224586988196,0.06437053227276923,0.23468246085540434,0.08026061453806593,-0.1552101976343705,3.0,3.0,3.0
0,5,1.25,2.0,0.25,2.7437356714263363,6.384109179443009,-1.0598857989650494,2.3717082451262845,1.0121970114513341,1.4651908866153074,7.029103310988792,1.1648874926580164,-1.4194336695026324,0.25,0.3999999999999999,0.04999999999999999,0.4743416490252568,0.0,0.0,4.625135066253167,7.177589088329725,2.0563009476513914,3.3035303498927955,0.765772970827616,-0.8393769130371003,3.0,3.0,3.0
0,6,1.5,2.4000000000000004,0.30000000000000004,2.3196214511633473,-1.0893909299414233,-5.8239022417492405,2.8460498941515415,1.0121970114513343,1.4651908866153074,6.362802338308776,-0.43906736356906007,-0.41453278041443836,0.25,0.40000000000000036,0.050000000000000044,0.474341649025257,2.220446049250313e-16,0.0,-0.42411422026298906,-7.473500109384433,-4.764016442784191,-0.6663009726800162,-1.6039548562270765,1.004900889088194,3.0,3.0,3.0
0,7,1.75,2.8000000000000003,0.35000000000000003,0.6340997428480419,2.3811098424017576,-3.10967771289554,3.3203915431767985,1.0121970114513341,1.4651908866153074,3.967601547981061,1.310532293101106,-0.6700869908499798,0.25,0.3999999999999999,0.04999999999999999,0.474341649025257,-2.220446049250313e-16,0.0,-1.6855217083153053,3.470500772343181,2.7142245288537006,-2.395200790327715,1.7495996566701661,-0.25555421043554144,3.0,3.0,3.0
0,8,2.0,3.2,0.4,2.1000868623871827,3.98954053419019,2.1176321913371674,3.7947331922020555,1.0121970114513341,1.4651908866153074,4.981080666010665,1.0862538842716527,1.1316851939952914,0.25,0.3999999999999999,0.04999999999999999,0.474341649025257,0.0,0.0,1.4659871195391407,1.6084306917884326,5.227309904232707,1.0134791180296037,-0.22427840882945338,1.8017721848452712,3.0,3.0,3.0
0,9,2.25,3.6,0.45,0.7343883032358995,6.801235061214657,-0.02217890459582278,4.2690748412273125,1.0121970114513341,1.4651908866153074,6.840805248041659,1.4632344024192425,-1.5675541728893982,0.25,0.3999999999999999,0.04999999999999999,0.474341649025257,0.0,0.0,-1.3656985591512831,2.8116945270244664,-2.1398110959329903,1.859724582030994,0.3769805181475898,-2.6992393668846897,3.0,3.0,3.0
